NodeId,SpeedNode,CpuUsageNode,BlocksMinedInLongestChain,TotalBlocksMined,Ratio
1,1,1,0,14,NA
2,1,0,0,0,NA
3,0,0,0,0,NA
4,0,0,0,0,NA
5,1,1,2,2,1
6,0,1,1,1,1
7,0,0,0,0,NA
8,0,0,0,0,NA
9,1,1,0,0,NA
10,0,1,0,0,NA
11,0,1,0,0,NA
12,1,0,0,0,NA
13,0,0,0,0,NA
14,1,1,1,1,1
15,1,1,0,0,NA
16,1,1,3,3,1
17,0,1,0,1,NA
18,1,1,2,2,1
19,1,1,1,1,1
20,1,1,3,3,1
21,0,0,0,0,NA
