NodeId,SpeedNode,CpuUsageNode,BlocksMinedInLongestChain,TotalBlocksMined,Ratio
1,1,1,1,31,0.0322581
2,0,0,1,1,1
3,1,1,2,2,1
4,0,0,0,0,NA
5,1,0,1,1,1
6,1,1,1,2,0.5
7,0,0,0,0,NA
8,0,0,1,1,1
9,1,1,4,4,1
10,0,1,3,3,1
11,1,0,0,0,NA
12,1,0,0,0,NA
13,0,1,0,0,NA
14,0,1,2,2,1
15,0,1,2,2,1
16,1,1,1,1,1
17,0,1,3,3,1
18,1,1,1,1,1
19,1,0,0,0,NA
20,1,1,2,3,0.666667
21,0,1,5,5,1
